"id","svgdir_id","uuid","term_id","color","x_min","x_max","x_med","taid"
"1890","880","be6a01f6-7759-11e4-adb6-57ce06b062da","1130","#60E703","6150","7715","6933","A02.5.06.001"
"1891","822","be6a1498-7759-11e4-adb6-57ce06b062da","1153","#683E91","6200","7745","6973","A02.5.07.001"
"1892","883","be692632-7759-11e4-adb6-57ce06b062da","891","#E683CD","1380","2185","1783","A02.4.01.001"
"1893","884","be695ea4-7759-11e4-adb6-57ce06b062da","975","#47D74F","2740","3995","3368","A02.4.06.001"
"1894","885","be696a8e-7759-11e4-adb6-57ce06b062da","994","#B3A924","3950","4065","4008","A02.4.08.003"
"1895","885","be696a8e-7759-11e4-adb6-57ce06b062da","994","#AAC7CA","3945","4065","4005","A02.4.08.003"
"1896","887","be696b92-7759-11e4-adb6-57ce06b062da","996","#3AEB87","3945","4010","3978","A02.4.08.005"
"1897","887","be696b92-7759-11e4-adb6-57ce06b062da","996","#264243","3930","4010","3970","A02.4.08.005"
"1898","889","be697146-7759-11e4-adb6-57ce06b062da","997","#0E88BA","3980","4050","4015","A02.4.08.006"
"1899","889","be697146-7759-11e4-adb6-57ce06b062da","997","#D5E4DA","3950","4050","4000","A02.4.08.006"
"1900","891","be6971c8-7759-11e4-adb6-57ce06b062da","998","#01DE18","4010","4065","4038","A02.4.08.007"
"1901","891","be6971c8-7759-11e4-adb6-57ce06b062da","998","#87A7E8","3990","4055","4023","A02.4.08.007"
"1902","893","be69724a-7759-11e4-adb6-57ce06b062da","999","#A0AD43","4060","4120","4090","A02.4.08.008"
"1903","883","be692632-7759-11e4-adb6-57ce06b062da","891","#8C6A98","1350","2175","1763","A02.4.01.001"
"1904","893","be69724a-7759-11e4-adb6-57ce06b062da","999","#DC0D2F","4035","4120","4078","A02.4.08.008"
"1905","896","be69734e-7759-11e4-adb6-57ce06b062da","1001","#A70226","4035","4105","4070","A02.4.08.010"
"1906","896","be69734e-7759-11e4-adb6-57ce06b062da","1001","#AEE330","4030","4105","4068","A02.4.08.010"
"1907","898","be6973d0-7759-11e4-adb6-57ce06b062da","1002","#756982","4005","4110","4058","A02.4.08.011"
"1908","898","be6973d0-7759-11e4-adb6-57ce06b062da","1002","#3E65FA","3985","4110","4048","A02.4.08.011"
"1909","900","be6974ac-7759-11e4-adb6-57ce06b062da","1003","#D7C15A","4015","4125","4070","A02.4.08.012"
"1910","900","be6974ac-7759-11e4-adb6-57ce06b062da","1003","#7B94D9","3995","4125","4060","A02.4.08.012"
"1911","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#E2A42D","4100","4340","4220","A02.4.09.001"
"1912","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#FA765B","4080","4340","4210","A02.4.09.001"
"1913","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#3C6341","4085","4360","4223","A02.4.09.001"
"1914","905","be69324e-7759-11e4-adb6-57ce06b062da","914","#3E8D34","1385","1725","1555","A02.4.02.001"
"1915","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#839841","4070","4350","4210","A02.4.09.001"
"1916","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#D651AA","4065","4370","4218","A02.4.09.001"
"1917","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#A4CF92","4065","4375","4220","A02.4.09.001"
"1918","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#B518DA","4095","4375","4235","A02.4.09.001"
"1919","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#9B0D90","4070","4375","4223","A02.4.09.001"
"1920","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#E7F941","4095","4340","4218","A02.4.09.001"
"1921","902","be6976dc-7759-11e4-adb6-57ce06b062da","1006","#B6B59A","4095","4340","4218","A02.4.09.001"
"1922","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#D9A03E","4300","4395","4348","A02.4.10.002"
"1923","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#1C006B","4300","4395","4348","A02.4.10.002"
"1924","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#FF2159","4365","4550","4458","A02.4.10.002"
"1925","905","be69324e-7759-11e4-adb6-57ce06b062da","914","#A7A583","1360","1725","1543","A02.4.02.001"
"1926","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#48D782","4360","4550","4455","A02.4.10.002"
"1927","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#754501","4375","4575","4475","A02.4.10.002"
"1928","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#6FD280","4375","4580","4478","A02.4.10.002"
"1929","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#CF4D7F","4370","4560","4465","A02.4.10.002"
"1930","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#BD0BFC","4370","4570","4470","A02.4.10.002"
"1931","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#43536F","4345","4500","4423","A02.4.10.002"
"1932","913","be698604-7759-11e4-adb6-57ce06b062da","1012","#197D39","4345","4505","4425","A02.4.10.002"
"1933","924","be6987d0-7759-11e4-adb6-57ce06b062da","1013","#B577CF","4530","4620","4575","A02.4.10.003"
"1934","924","be6987d0-7759-11e4-adb6-57ce06b062da","1013","#3EDF62","4530","4625","4578","A02.4.10.003"
"1935","924","be6987d0-7759-11e4-adb6-57ce06b062da","1013","#19F57F","4545","4605","4575","A02.4.10.003"
"1936","927","be693de8-7759-11e4-adb6-57ce06b062da","926","#C52D52","1455","2880","2168","A02.4.04.001"
"1937","924","be6987d0-7759-11e4-adb6-57ce06b062da","1013","#8C0222","4545","4600","4573","A02.4.10.003"
"1938","924","be6987d0-7759-11e4-adb6-57ce06b062da","1013","#6C82B3","4525","4600","4563","A02.4.10.003"
